date,asset,signal,fwdRet,regimeVol
2026-01-31,ADAUSDT,0.8946902132,-0.1406720575,0.8381697962
2026-01-31,BNBUSDT,1.0442761189,-0.2363195522,0.3481276612
2026-01-31,BTCUSDT,-0.0408617668,-0.1643339286,0.3711001558
2026-01-31,DOGEUSDT,0.8490338577,-0.1523692042,0.7867089568
2026-01-31,ETHUSDT,-1.6753130727,-0.2394236950,0.6047251144
2026-01-31,SOLUSDT,-0.5879220592,-0.2596231623,0.5986419676
2026-01-31,XRPUSDT,-0.4839032910,-0.1610426280,0.7436096651
2026-02-01,ADAUSDT,-0.2436530085,-0.0745482033,0.8527394531
2026-02-01,BNBUSDT,1.3963608484,-0.1704186523,0.4792306833
2026-02-01,BTCUSDT,0.8935547307,-0.1195371993,0.4317025639
2026-02-01,DOGEUSDT,-0.9178254715,-0.0561197176,0.8174676335
2026-02-01,ETHUSDT,-1.1478657176,-0.1479913144,0.6864649776
2026-02-01,SOLUSDT,-0.7086802545,-0.1701476178,0.6974349904
2026-02-01,XRPUSDT,0.7281088730,-0.1370343075,0.7581116094
2026-02-02,ADAUSDT,-0.6253966894,0.0021018498,0.7562811794
2026-02-02,BNBUSDT,1.3811102921,-0.1555582601,0.4784574479
2026-02-02,BTCUSDT,1.2842236490,-0.0844977183,0.4315220585
2026-02-02,DOGEUSDT,-0.8199317202,-0.0701873816,0.6939560055
2026-02-02,ETHUSDT,-1.0894348364,-0.0759238983,0.7070168296
2026-02-02,SOLUSDT,-0.3690141079,-0.1352609337,0.6881549607
2026-02-02,XRPUSDT,0.2384434128,-0.0990826024,0.7206154067
2026-02-03,ADAUSDT,-0.1337896739,-0.1304456258,0.7818196548
2026-02-03,BNBUSDT,1.4525549861,-0.1757456783,0.4859068457
2026-02-03,BTCUSDT,1.2203610397,-0.1079875188,0.4405894468
2026-02-03,DOGEUSDT,-0.9460346005,-0.1102350646,0.7080593007
2026-02-03,ETHUSDT,-1.1328722600,-0.1009929960,0.7238159066
2026-02-03,SOLUSDT,-0.4521697096,-0.1684935762,0.7024235128
2026-02-03,XRPUSDT,-0.0080497819,-0.1132395011,0.7242310224
2026-02-04,ADAUSDT,0.0079141083,-0.1412494385,0.7686230150
2026-02-04,BNBUSDT,1.4935518381,-0.1769768666,0.4834886198
2026-02-04,BTCUSDT,1.1849777366,-0.0897308617,0.4514034733
2026-02-04,DOGEUSDT,-0.9847120409,-0.1236746095,0.6773845339
2026-02-04,ETHUSDT,-1.0000739948,-0.0920635645,0.7353294281
2026-02-04,SOLUSDT,-0.6238677512,-0.1500974147,0.7287510477
2026-02-04,XRPUSDT,-0.0777898961,-0.1120643082,0.7085915799
2026-02-05,ADAUSDT,0.1623766118,-0.0905647314,0.7404515029
2026-02-05,BNBUSDT,1.2115731823,-0.1259018578,0.5385286840
2026-02-05,BTCUSDT,1.4716968929,-0.0816954220,0.4499721719
2026-02-05,DOGEUSDT,-0.3179447533,-0.1176124809,0.6720962180
2026-02-05,ETHUSDT,-0.7377026319,-0.0926665001,0.7298055635
2026-02-05,SOLUSDT,-0.6799534632,-0.1357591986,0.7349126132
2026-02-05,XRPUSDT,-1.1100458386,-0.0880743482,0.5533369639
2026-02-06,ADAUSDT,0.2081078455,0.1146319592,0.9146764376
2026-02-06,BNBUSDT,1.2149778502,0.0116336515,0.6961781656
2026-02-06,BTCUSDT,1.3660698945,0.0554382096,0.6716883898
2026-02-06,DOGEUSDT,-0.0913739176,0.0583640378,0.8466251313
2026-02-06,ETHUSDT,-0.7512538416,0.0680086785,0.8829572943
2026-02-06,SOLUSDT,-0.7020111131,0.0028742286,0.8854955633
2026-02-06,XRPUSDT,-1.2445167180,0.1347749338,0.9163901149
2026-02-07,ADAUSDT,0.2872082730,0.0286364582,1.0088878563
2026-02-07,BNBUSDT,0.8061132937,-0.0544278170,0.7620794361
2026-02-07,BTCUSDT,1.6971085598,-0.0204196614,0.8008769309
2026-02-07,DOGEUSDT,-0.4089323002,-0.0088195503,0.9447564937
2026-02-07,ETHUSDT,-0.9066752629,-0.0036266584,1.0046115366
2026-02-07,SOLUSDT,-1.1315425079,-0.0289700217,0.9823927138
2026-02-07,XRPUSDT,-0.3432800554,-0.0303622667,1.1558246617
2026-02-08,ADAUSDT,0.2793643728,0.1291026507,1.0088090630
2026-02-08,BNBUSDT,0.7297806478,-0.0221964316,0.7619852672
2026-02-08,BTCUSDT,1.5936621498,0.0079971507,0.8008503781
2026-02-08,DOGEUSDT,-0.0085341067,0.1308125643,0.9443386464
2026-02-08,ETHUSDT,-0.5438631522,-0.0010924571,1.0097959677
2026-02-08,SOLUSDT,-1.5004240334,0.0070781933,0.9792211953
2026-02-08,XRPUSDT,-0.5499858782,0.0646023412,1.1562117079
2026-02-09,ADAUSDT,0.7165536718,-0.0156841760,1.0335393602
2026-02-09,BNBUSDT,0.2439390767,-0.0403471151,0.7599753031
2026-02-09,BTCUSDT,1.6960696237,-0.0230012229,0.8057516613
2026-02-09,DOGEUSDT,-0.2782116427,0.0564524338,0.9441918923
2026-02-09,ETHUSDT,-0.5807091120,-0.0596807008,1.0109812473
2026-02-09,SOLUSDT,-1.4087276191,-0.0108949824,0.9799998178
2026-02-09,XRPUSDT,-0.3889139983,0.0359706808,1.1587933123
2026-02-10,ADAUSDT,-0.5702437047,0.1389554737,1.0724196030
2026-02-10,BNBUSDT,0.2621330914,-0.0158421866,0.7560303831
2026-02-10,BTCUSDT,1.9978297507,-0.0187441188,0.8055875761
2026-02-10,DOGEUSDT,-0.1197273395,0.0543773318,0.9437750393
2026-02-10,ETHUSDT,-0.2100087406,-0.0515523055,1.0123268695
2026-02-10,SOLUSDT,-1.2419387600,-0.0025990230,0.9792430197
2026-02-10,XRPUSDT,-0.1180442973,0.0398535975,1.1587984190
2026-02-11,ADAUSDT,-0.5503635504,0.1315813846,1.0701210503
2026-02-11,BNBUSDT,0.3593672437,-0.0019119337,0.7575610872
2026-02-11,BTCUSDT,1.8016708839,-0.0186307635,0.8049632673
2026-02-11,DOGEUSDT,0.0787103713,0.0919480032,0.9473982385
2026-02-11,ETHUSDT,-0.4057721060,-0.0134007726,1.0133625789
2026-02-11,SOLUSDT,-1.4564412730,0.0285231834,0.9736210107
2026-02-11,XRPUSDT,0.1728284305,0.0589608845,1.1596278605
2026-02-12,ADAUSDT,0.4146113702,0.0581906964,1.0852141172
2026-02-12,BNBUSDT,0.2039370192,-0.0070902712,0.7559579950
2026-02-12,BTCUSDT,1.4501964823,-0.0098964685,0.8055419147
2026-02-12,DOGEUSDT,0.1850202677,0.0820862684,0.9473823192
2026-02-12,ETHUSDT,-0.6579729852,0.0051274269,1.0166522736
2026-02-12,SOLUSDT,-1.7835430773,0.0276379542,0.9756882273
2026-02-12,XRPUSDT,0.1877509231,0.0411364739,1.1595171052
2026-02-13,ADAUSDT,0.5927572942,0.0266391051,1.0537407336
2026-02-13,BNBUSDT,0.4578813318,-0.0111362826,0.7342025698
2026-02-13,BTCUSDT,1.3112131901,0.0108287917,0.7802000659
2026-02-13,DOGEUSDT,0.0659158655,0.0557565810,0.8898380551
2026-02-13,ETHUSDT,-0.8392161679,0.0009071152,0.9661235352
2026-02-13,SOLUSDT,-1.7295101693,0.0511626715,0.9472206036
2026-02-13,XRPUSDT,0.1409586555,0.0331468976,1.1363492799
2026-02-14,ADAUSDT,0.8663064748,0.0369614620,1.0634818681
2026-02-14,BNBUSDT,0.0159824461,0.0122812888,0.7353942989
2026-02-14,BTCUSDT,1.2680237663,-0.0121247871,0.7943021406
2026-02-14,DOGEUSDT,0.2048391431,0.0340205957,0.9088099496
2026-02-14,ETHUSDT,-0.9007220501,-0.0392470195,0.9918079918
2026-02-14,SOLUSDT,-1.6573845258,0.0040247120,0.9968312361
2026-02-14,XRPUSDT,0.2029547456,0.0147633082,1.1467258686
2026-02-15,ADAUSDT,1.0510608145,-0.0453205592,1.1055470703
2026-02-15,BNBUSDT,-0.4212565363,-0.0106428450,0.7457028726
2026-02-15,BTCUSDT,0.3049442671,-0.0254087554,0.7991127871
2026-02-15,DOGEUSDT,1.2378965213,-0.1050083442,1.0356303248
2026-02-15,ETHUSDT,-1.1601529310,-0.0473479628,0.9988923639
2026-02-15,SOLUSDT,-1.2917109956,-0.0307016192,1.0185706792
2026-02-15,XRPUSDT,0.2792188601,-0.0464109318,1.1825641267
2026-02-16,ADAUSDT,0.5724333560,-0.0313439070,1.1281616321
2026-02-16,BNBUSDT,-0.3638162092,-0.0403899863,0.7441531121
2026-02-16,BTCUSDT,0.6832393554,-0.0521476391,0.7984548249
2026-02-16,DOGEUSDT,1.0646084990,-0.0887605411,1.0658500161
2026-02-16,ETHUSDT,-1.3009721944,-0.0412185502,1.0095173748
2026-02-16,SOLUSDT,-1.3358105098,-0.0873317804,1.0114298836
2026-02-16,XRPUSDT,0.6803177030,-0.0864150174,1.1827779597
2026-02-17,ADAUSDT,1.2456079843,-0.0929100869,1.1466920124
2026-02-17,BNBUSDT,-0.4140516781,-0.0481810522,0.7493573099
2026-02-17,BTCUSDT,0.5205702261,-0.0598589546,0.7995027491
2026-02-17,DOGEUSDT,0.6742260338,-0.0759478669,1.0657371051
2026-02-17,ETHUSDT,-1.2664014692,-0.0695414605,1.0132122190
2026-02-17,SOLUSDT,-1.2907203910,-0.0959523519,1.0135745568
2026-02-17,XRPUSDT,0.5307692941,-0.0885948755,1.1838190133
2026-02-18,ADAUSDT,0.8818232746,-0.0686382787,1.1486369109
2026-02-18,BNBUSDT,-0.5519433009,-0.0557097390,0.7489075602
2026-02-18,BTCUSDT,0.2360525469,-0.0515953689,0.7998708991
2026-02-18,DOGEUSDT,1.1530180277,-0.0896335449,1.0434815778
2026-02-18,ETHUSDT,-1.3675696436,-0.0713367044,1.0141895918
2026-02-18,SOLUSDT,-1.0702836358,-0.0725116242,1.0023313697
2026-02-18,XRPUSDT,0.7189027311,-0.0874713334,1.1755336392
2026-02-19,ADAUSDT,1.0548211470,0.0723018261,1.1500620903
2026-02-19,BNBUSDT,-0.5853312630,0.0412951405,0.7488274115
2026-02-19,BTCUSDT,0.3611929542,0.0214294463,0.8001020629
2026-02-19,DOGEUSDT,1.1319555652,0.0191054091,1.0429795397
2026-02-19,ETHUSDT,-1.2052444333,0.0503642395,1.0134203636
2026-02-19,SOLUSDT,-1.2134181815,0.0773144468,1.0069151418
2026-02-19,XRPUSDT,0.4560242114,-0.0021781010,1.1750361167
2026-02-20,ADAUSDT,1.1015067686,0.0285285140,1.1474910518
2026-02-20,BNBUSDT,-0.6825765745,0.0304164498,0.7429371901
2026-02-20,BTCUSDT,0.4504295810,0.0077760996,0.7927053889
2026-02-20,DOGEUSDT,1.1379693112,-0.0138808844,1.0361989514
2026-02-20,ETHUSDT,-1.1046974883,0.0399558709,0.9878534911
2026-02-20,SOLUSDT,-1.2243561138,0.0414598879,1.0005835420
2026-02-20,XRPUSDT,0.3217245158,-0.0069429166,1.1674247743
2026-02-21,ADAUSDT,1.1592355425,-0.0286063160,1.1482344279
2026-02-21,BNBUSDT,-0.3450577743,-0.0211497939,0.7573244355
2026-02-21,BTCUSDT,0.5114552256,-0.0310533358,0.7939823210
2026-02-21,DOGEUSDT,1.0740598236,-0.0656286426,1.0335858482
2026-02-21,ETHUSDT,-1.1975755855,-0.0187047090,0.9862469311
2026-02-21,SOLUSDT,-1.2957480913,-0.0324729830,0.9992044221
2026-02-21,XRPUSDT,0.0936308595,-0.0503924676,1.1611866668
2026-02-22,ADAUSDT,1.1972370661,-0.0244883590,1.1483726305
2026-02-22,BNBUSDT,-0.5528062932,-0.0128013406,0.7558398465
2026-02-22,BTCUSDT,0.4240443489,-0.0148318986,0.7939833753
2026-02-22,DOGEUSDT,1.0935906207,-0.0508807116,1.0332113281
2026-02-22,ETHUSDT,-1.1164602418,-0.0101813067,0.9896225127
2026-02-22,SOLUSDT,-1.2617701553,-0.0091444576,1.0020226637
2026-02-22,XRPUSDT,0.2161646546,-0.0428051498,1.1629697765
2026-02-23,ADAUSDT,1.1036234497,0.0191100942,1.1641072522
2026-02-23,BNBUSDT,-0.5795530648,0.0495784108,0.7719691599
2026-02-23,BTCUSDT,0.6375044810,0.0096979865,0.8015762246
2026-02-23,DOGEUSDT,0.9980869659,-0.0125616897,1.0495708882
2026-02-23,ETHUSDT,-1.0171835977,0.0282781640,0.9971973755
2026-02-23,SOLUSDT,-1.3947235561,0.0633646145,1.0294825637
2026-02-23,XRPUSDT,0.2522453220,-0.0012738183,1.1765617304
2026-02-24,ADAUSDT,0.5251376583,0.0277563360,1.1487244395
2026-02-24,BNBUSDT,-0.2495494894,0.0683245754,0.7767879897
2026-02-24,BTCUSDT,0.8087849795,0.0629929955,0.8013555653
2026-02-24,DOGEUSDT,1.2240398543,0.0038318796,1.0493717273
2026-02-24,ETHUSDT,-1.1403052130,0.0912098132,0.9960094396
2026-02-24,SOLUSDT,-1.4578430288,0.1083573712,1.0286002237
2026-02-24,XRPUSDT,0.2897352391,0.0238137260,1.1747147391
2026-02-25,ADAUSDT,1.1722706818,0.0206318163,1.1073912693
2026-02-25,BNBUSDT,-0.8467783653,0.0849881136,0.7764138324
2026-02-25,BTCUSDT,0.4397315373,0.0657668282,0.7987014822
2026-02-25,DOGEUSDT,1.0553211187,-0.0185300226,1.0408562309
2026-02-25,ETHUSDT,-1.1905740372,0.0706606079,0.9897655567
2026-02-25,SOLUSDT,-1.0170478341,0.0997588850,1.0133942779
2026-02-25,XRPUSDT,0.3870768988,0.0112934059,1.1636743089
2026-02-26,ADAUSDT,1.5229568182,-0.0613793968,1.1807480039
2026-02-26,BNBUSDT,-0.7593600146,0.0465082152,0.8294065711
2026-02-26,BTCUSDT,0.1444623045,0.0722503869,0.8270553222
2026-02-26,DOGEUSDT,1.1208249428,-0.0188328292,1.0943815049
2026-02-26,ETHUSDT,-1.0139254923,0.0362775937,1.0556691861
2026-02-26,SOLUSDT,-0.8841367140,0.0339893176,1.0787927238
2026-02-26,XRPUSDT,-0.1308218447,-0.0015356176,1.1765428148
2026-02-27,ADAUSDT,1.3493533600,-0.0404120845,1.1761304815
2026-02-27,BNBUSDT,-0.6556921881,0.0359141935,0.8212094446
2026-02-27,BTCUSDT,0.5972953507,0.0499486565,0.8243932777
2026-02-27,DOGEUSDT,0.8830028619,-0.0379891565,1.0898475011
2026-02-27,ETHUSDT,-1.1950091113,0.0226159095,1.0439310028
2026-02-27,SOLUSDT,-1.0834611969,0.0333604807,1.0717760838
2026-02-27,XRPUSDT,0.1045109237,-0.0021743381,1.1751264174
2026-02-28,ADAUSDT,1.5019371757,-0.0576542768,1.1764360358
2026-02-28,BNBUSDT,-0.5407064702,0.0221349919,0.8192382447
2026-02-28,BTCUSDT,0.5402592031,0.0341723993,0.8251356115
2026-02-28,DOGEUSDT,0.7546628721,-0.0237961334,1.0943185507
2026-02-28,ETHUSDT,-1.2536017976,0.0248349706,1.0503784455
2026-02-28,SOLUSDT,-1.0093864403,0.0327607015,1.0787109807
2026-02-28,XRPUSDT,0.0068354572,0.0041266258,1.1773434377
2026-03-01,ADAUSDT,1.5526085544,-0.0604533969,1.1549912907
2026-03-01,BNBUSDT,-0.8945468614,0.0051690618,0.8165303709
2026-03-01,BTCUSDT,0.5201148706,0.0048136739,0.8155676430
2026-03-01,DOGEUSDT,0.7382229237,-0.0363789875,1.0777295222
2026-03-01,ETHUSDT,-1.1653936497,0.0090129941,1.0404962356
2026-03-01,SOLUSDT,-0.7838855723,-0.0124227589,1.0760929358
2026-03-01,XRPUSDT,0.0328797347,0.0059690032,1.1687295901
2026-03-02,ADAUSDT,1.7984506018,-0.0707687929,1.1458084595
2026-03-02,BNBUSDT,-0.8250736385,-0.0109022906,0.8177605181
2026-03-02,BTCUSDT,0.2173217678,0.0033168451,0.8163173161
2026-03-02,DOGEUSDT,0.4832264751,-0.0280477552,1.0786966833
2026-03-02,ETHUSDT,-0.8965244594,-0.0002082487,1.0343969644
2026-03-02,SOLUSDT,-0.9795304166,-0.0221588594,1.0757451310
2026-03-02,XRPUSDT,0.2021296699,-0.0054046086,1.1634818979
2026-03-03,ADAUSDT,1.7724071889,-0.0663648178,1.1066914924
2026-03-03,BNBUSDT,-0.9214859568,-0.0040076419,0.7711600314
2026-03-03,BTCUSDT,0.2496831754,-0.0055993873,0.8077911917
2026-03-03,DOGEUSDT,0.7952338700,-0.0327234065,1.0224653500
2026-03-03,ETHUSDT,-0.7113028458,-0.0176542793,1.0028446896
2026-03-03,SOLUSDT,-0.8237671320,-0.0199427037,1.0291901923
2026-03-03,XRPUSDT,-0.3607682996,-0.0192159475,1.1588482320
2026-03-04,ADAUSDT,2.0423519407,-0.0210193499,1.1061122456
2026-03-04,BNBUSDT,-1.1162928086,0.0134952953,0.7672631063
2026-03-04,BTCUSDT,0.3011644868,0.0228700910,0.8052691220
2026-03-04,DOGEUSDT,-0.3267018844,0.0462014922,1.0294895601
2026-03-04,ETHUSDT,-0.0314044687,0.0263358648,0.9701353428
2026-03-04,SOLUSDT,-0.3771735524,-0.0132792654,1.0203750212
2026-03-04,XRPUSDT,-0.4919437133,0.0133522708,1.1552329148
2026-03-05,ADAUSDT,1.1614712099,-0.0948265639,1.0971283237
2026-03-05,BNBUSDT,-1.5499777646,-0.0104907098,0.7782158490
2026-03-05,BTCUSDT,0.8515384427,-0.0374330658,0.8341085577
2026-03-05,DOGEUSDT,0.6350591468,-0.0646874686,1.0769789507
2026-03-05,ETHUSDT,0.2948913145,-0.0355545234,0.9960745022
2026-03-05,SOLUSDT,-0.8739382354,-0.0495739427,1.0263559872
2026-03-05,XRPUSDT,-0.5190441138,-0.0355347522,1.1658615648
2026-03-06,ADAUSDT,1.0436499998,-0.0074515997,1.0963566357
2026-03-06,BNBUSDT,-1.5798681972,0.0040684615,0.7754178724
2026-03-06,BTCUSDT,0.9706045681,-0.0063642677,0.8280188688
2026-03-06,DOGEUSDT,-0.7119343555,0.0131468129,1.0910168705
2026-03-06,ETHUSDT,0.7754404071,-0.0006941472,0.9845312645
2026-03-06,SOLUSDT,0.0979191419,-0.0229094669,1.0040663211
2026-03-06,XRPUSDT,-0.5958115641,-0.0075672229,1.1642212283
2026-03-07,ADAUSDT,0.5901926236,0.0081411262,1.1016130747
2026-03-07,BNBUSDT,-0.6822303814,0.0452423779,0.7371521721
2026-03-07,BTCUSDT,1.1853060872,0.0395646479,0.8304680127
2026-03-07,DOGEUSDT,-1.6981628786,0.0455189138,1.0918366839
2026-03-07,ETHUSDT,0.6434539982,0.0560841293,0.9888394844
2026-03-07,SOLUSDT,0.4720196891,0.0401674889,0.9975583293
2026-03-07,XRPUSDT,-0.5105791381,0.0199667230,1.1593143306
2026-03-08,ADAUSDT,0.3181655830,0.0469937698,0.9319280289
2026-03-08,BNBUSDT,-1.1912740632,0.0586920927,0.5589572508
2026-03-08,BTCUSDT,-0.0308011175,0.0565730087,0.6339716596
2026-03-08,DOGEUSDT,-1.0511748369,0.0607788333,0.9357464625
2026-03-08,ETHUSDT,0.3301157530,0.0618132713,0.8059943571
2026-03-08,SOLUSDT,-0.1735383524,0.0550208223,0.8210453419
2026-03-08,XRPUSDT,1.7985070340,0.0207394164,0.8443987498
2026-03-09,ADAUSDT,1.0016207235,0.0841517996,0.8561925620
2026-03-09,BNBUSDT,-0.0508068962,0.1042612859,0.4914355047
2026-03-09,BTCUSDT,0.3986785247,0.1043497262,0.4970513305
2026-03-09,DOGEUSDT,-1.8417934844,0.0955474636,0.8606766197
2026-03-09,ETHUSDT,0.7271343916,0.1251324788,0.6909495524
2026-03-09,SOLUSDT,0.5484395964,0.1338250544,0.7378013075
2026-03-09,XRPUSDT,-0.7832728554,0.0762787200,0.5419884722
2026-03-10,ADAUSDT,-0.2133033485,0.1213158891,0.8553130174
2026-03-10,BNBUSDT,0.9002493319,0.0682560786,0.5084376470
2026-03-10,BTCUSDT,1.2176228753,0.0913153005,0.5116338139
2026-03-10,DOGEUSDT,-1.8266916603,0.1299811692,0.8620821310
2026-03-10,ETHUSDT,-0.3838273322,0.1758917321,0.6958700950
2026-03-10,SOLUSDT,0.4084342323,0.1278762019,0.7501835569
2026-03-10,XRPUSDT,-0.1024840986,0.1221477133,0.5392152868
2026-03-11,ADAUSDT,-1.8949428961,0.1048060679,0.8349363932
2026-03-11,BNBUSDT,1.2189392220,0.0420761630,0.5087273741
2026-03-11,BTCUSDT,0.7623610386,0.0594922643,0.5134909782
2026-03-11,DOGEUSDT,-0.0647055367,0.0628889148,0.8737969655
2026-03-11,ETHUSDT,-0.0817353093,0.1404188298,0.7002064396
2026-03-11,SOLUSDT,0.4359430592,0.1046927831,0.7511297980
2026-03-11,XRPUSDT,-0.3758595778,0.0938427932,0.5409064886
2026-03-12,ADAUSDT,-0.5294718018,0.0923812124,0.7870856523
2026-03-12,BNBUSDT,1.7176967963,0.0003024886,0.5109002095
2026-03-12,BTCUSDT,0.6096752093,0.0170084980,0.5134718912
2026-03-12,DOGEUSDT,-0.8530703759,0.0279281529,0.8754856009
2026-03-12,ETHUSDT,-0.4614061941,0.0736869810,0.7004127314
2026-03-12,SOLUSDT,0.5768233135,0.0410983107,0.7514815908
2026-03-12,XRPUSDT,-1.0602469472,0.0588588307,0.5410582694
2026-03-13,ADAUSDT,1.7395807156,-0.0047375609,0.8287366896
2026-03-13,BNBUSDT,0.5117987224,-0.0177425138,0.5003385103
2026-03-13,BTCUSDT,-0.4615539766,-0.0068306409,0.5091110246
2026-03-13,DOGEUSDT,-0.3702629040,-0.0094655961,0.8703690449
2026-03-13,ETHUSDT,-0.3882366405,0.0326240749,0.6857655952
2026-03-13,SOLUSDT,0.4006475915,0.0255996702,0.7338002933
2026-03-13,XRPUSDT,-1.4319735084,0.0406197261,0.5354022182
2026-03-14,ADAUSDT,-1.0086009631,-0.0451512415,0.8224834747
2026-03-14,BNBUSDT,0.6111314125,-0.0199392173,0.4956550929
2026-03-14,BTCUSDT,-0.0158366458,-0.0044134367,0.5002600702
2026-03-14,DOGEUSDT,-0.3001517301,-0.0203027544,0.8697476513
2026-03-14,ETHUSDT,0.5476831809,0.0270353277,0.6711513016
2026-03-14,SOLUSDT,1.5329223954,0.0198052497,0.7177452315
2026-03-14,XRPUSDT,-1.3671476498,0.0322151581,0.5325948754
2026-03-15,ADAUSDT,-1.1534731511,-0.0037539262,0.8219277865
2026-03-15,BNBUSDT,0.2353696161,-0.0497788638,0.4950977864
2026-03-15,BTCUSDT,0.3244005495,-0.0383026423,0.4976471822
2026-03-15,DOGEUSDT,-0.8752288773,-0.0534862892,0.8670144694
2026-03-15,ETHUSDT,0.5494814783,-0.0194374955,0.6714387422
2026-03-15,SOLUSDT,1.6881825846,-0.0145465344,0.7157290918
2026-03-15,XRPUSDT,-0.7687322001,-0.0086223569,0.5359855013
2026-03-16,ADAUSDT,-1.3590731367,-0.0729741028,0.8159982130
2026-03-16,BNBUSDT,1.0550795304,-0.0728281454,0.5026117764
2026-03-16,BTCUSDT,0.2287020870,-0.0685667100,0.4875999490
2026-03-16,DOGEUSDT,-0.9923468772,-0.0748719735,0.8593403438
2026-03-16,ETHUSDT,0.3767519984,-0.0579223696,0.6597579658
2026-03-16,SOLUSDT,1.2460170018,-0.0682064354,0.6946138528
2026-03-16,XRPUSDT,-0.5551306037,-0.0406293368,0.5324102609
2026-03-17,ADAUSDT,-1.1151055272,-0.0790484367,0.7727699821
2026-03-17,BNBUSDT,0.5102603354,-0.0575211678,0.4980858112
2026-03-17,BTCUSDT,0.4775784861,-0.0494396111,0.4917851679
2026-03-17,DOGEUSDT,-1.4923609497,-0.0808857543,0.7292098002
2026-03-17,ETHUSDT,1.1998104936,-0.0815264565,0.7009114304
2026-03-17,SOLUSDT,0.7165066432,-0.0445613658,0.6879220429
2026-03-17,XRPUSDT,-0.2966894814,-0.0661599444,0.5082617000
2026-03-18,ADAUSDT,-0.3910142100,-0.0667391117,0.7244128993
2026-03-18,BNBUSDT,0.3001154377,-0.0457474327,0.4886667279
2026-03-18,BTCUSDT,0.0987381595,-0.0469676627,0.4897180638
2026-03-18,DOGEUSDT,-1.4118550189,-0.0490106005,0.6779790745
2026-03-18,ETHUSDT,1.7123217035,-0.0709007015,0.6662597215
2026-03-18,SOLUSDT,0.4680940452,-0.0414364420,0.6840860996
2026-03-18,XRPUSDT,-0.7764001170,-0.0651671520,0.5054936904
2026-03-19,ADAUSDT,-1.2537368581,-0.0106105346,0.7323310096
2026-03-19,BNBUSDT,0.4811061051,-0.0058312436,0.4946343569
2026-03-19,BTCUSDT,0.3967032822,0.0011729583,0.5099947464
2026-03-19,DOGEUSDT,-1.1186421803,0.0124269556,0.7010219674
2026-03-19,ETHUSDT,1.5061515726,-0.0139431365,0.6946261830
2026-03-19,SOLUSDT,0.5038105280,0.0186521111,0.7102589022
2026-03-19,XRPUSDT,-0.5153924494,-0.0293376220,0.5226309267
2026-03-20,ADAUSDT,-0.9903585179,-0.0492422648,0.7231391389
2026-03-20,BNBUSDT,0.5094054004,-0.0173306309,0.4970496963
2026-03-20,BTCUSDT,0.5329134599,-0.0172869993,0.5095674343
2026-03-20,DOGEUSDT,-1.4556725933,-0.0195530310,0.7020180231
2026-03-20,ETHUSDT,1.2454957755,-0.0373566537,0.7037013688
2026-03-20,SOLUSDT,0.7087671677,-0.0289229107,0.7094023112
2026-03-20,XRPUSDT,-0.5505506922,-0.0601490402,0.5226501879
2026-03-21,ADAUSDT,-1.4693937967,-0.0742888406,0.7485883029
2026-03-21,BNBUSDT,0.4927411093,-0.0459404427,0.4894687331
2026-03-21,BTCUSDT,0.4754233156,-0.0595013200,0.5059114145
2026-03-21,DOGEUSDT,-1.1250438120,-0.0431319807,0.6991109323
2026-03-21,ETHUSDT,0.9857305803,-0.0722220242,0.6990239686
2026-03-21,SOLUSDT,1.0020062103,-0.0764934617,0.6913491856
2026-03-21,XRPUSDT,-0.3614636067,-0.0822519477,0.5109471614
2026-03-22,ADAUSDT,-0.4114696930,-0.1467864122,0.8010247081
2026-03-22,BNBUSDT,0.4058949187,-0.0223060387,0.5001240728
2026-03-22,BTCUSDT,0.2487997797,-0.0297443898,0.5176200716
2026-03-22,DOGEUSDT,-1.8642655566,-0.0076870382,0.7047271684
2026-03-22,ETHUSDT,1.0806587197,-0.0319947197,0.7135606164
2026-03-22,SOLUSDT,0.9084405067,-0.0555889460,0.7022025835
2026-03-22,XRPUSDT,-0.3680586752,-0.0557080578,0.5145836388
2026-03-23,ADAUSDT,-1.4677439662,-0.1092469341,0.8215444700
2026-03-23,BNBUSDT,0.4136048663,-0.0332495804,0.4879820287
2026-03-23,BTCUSDT,0.3955721328,-0.0292403544,0.5156159306
2026-03-23,DOGEUSDT,-1.2327335417,-0.0087321796,0.7012075250
2026-03-23,ETHUSDT,1.1878936333,-0.0359683427,0.7134483553
2026-03-23,SOLUSDT,0.7640549061,-0.0592224264,0.6971662652
2026-03-23,XRPUSDT,-0.0606480307,-0.0508137264,0.5140170536
2026-03-24,ADAUSDT,-1.5027101059,-0.1201510681,0.8284563717
2026-03-24,BNBUSDT,0.1672330981,-0.0476669576,0.4929019969
2026-03-24,BTCUSDT,0.5216219601,-0.0605176319,0.5379897966
2026-03-24,DOGEUSDT,-1.0121457103,-0.0416524501,0.7142914690
2026-03-24,ETHUSDT,1.1623312746,-0.0596786843,0.7297938189
2026-03-24,SOLUSDT,0.9822670736,-0.1001291956,0.7244812544
2026-03-24,XRPUSDT,-0.3185975903,-0.0798111512,0.5224721927
2026-03-25,ADAUSDT,-1.2216729236,-0.1494831240,0.8062005688
2026-03-25,BNBUSDT,0.1135727424,-0.0346913915,0.4423455196
2026-03-25,BTCUSDT,0.0965644496,-0.0343318859,0.5151091295
2026-03-25,DOGEUSDT,-0.9544225684,-0.0379204868,0.6818450114
